CERT,NAME,CITY,STNAME,ZIP,ADDRESS,BKCLASS,CHARTER,ACTIVE,INSDATE,REGAGENT,ASSET,DEP,LATITUDE,LONGITUDE,WEBADDR
5252,First Security Bank - Sleepy Eye,Sleepy Eye,Minnesota,56085,100 Main St E,NM,0,1,01/01/1934,,185902,159309,44.2975000172376,-94.7225819689793,www.firstsecuritybanks.com
526,Farmers State Bank,Pine Bluffs,Wyoming,82082,103 E 2nd St,SM,0,1,01/01/1934,,31445,27394,41.1831290000971,-104.06787402186,www.farmersstatebankwyoming.com
5269,First National Bank North,Walker,Minnesota,56484,600 Minnesota Ave W,N,8476,1,01/01/1934,,826474,723506,47.1017333593175,-94.5837295938658,www.fnbnorth.com
5270,"Keen Bank, National Association",Waseca,Minnesota,56093,101 State St N,N,6544,1,01/01/1934,,189459,170834,44.0778019950156,-93.5078140317964,keen.bank
5278,First Financial Bank in Winnebago,Winnebago,Minnesota,56098,1 Main St S,NM,0,1,01/01/1934,,59606,47186,43.7676100124454,-94.1661209958448,www.1stbago.com
5280,"WNB FINANCIAL, N.A.",Winona,Minnesota,55987,204 Main St,N,10865,1,01/01/1934,,561137,492785,44.0513870138914,-91.6380450369967,http://www.wnbfinancial.com
5283,American Bank of Beaver Dam,Beaver Dam,Wisconsin,53916,115 Front St,NM,0,1,01/01/1934,,202358,181483,43.455999979496,-88.8376449834731,www.americanbankbd.com
5286,Fortifi Bank,Berlin,Wisconsin,54923,240 Broadway,NM,0,1,01/01/1934,,700426,561130,43.9678830159679,-88.9526260033961,www.fortifibank.com
529,Central Bank and Trust,Lander,Wyoming,82520,285 Main St,NM,0,1,01/01/1934,,192786,172923,42.8327579949204,-108.731025992302,www.centralbanktrust.com
5295,PremierBank,Fort Atkinson,Wisconsin,53538,70 N Main St,NM,0,1,01/01/1934,,560747,447848,42.9286270183179,-88.8365239877424,www.bankwithpremier.com
5296,"Associated Bank, National Association",Green Bay,Wisconsin,54301,200 N Adams St,N,23695,1,01/01/1934,,44393788,34944872,44.5149159825011,-88.0134770032081,www.associatedbank.com
5297,FORTE BANK,Hartford,Wisconsin,53027,116 W Sumner St,NM,0,1,01/01/1934,,397825,338919,43.3179610563991,-88.3802838383151,www.fortebankwi.com
5304,"Bank First, N.A.",Manitowoc,Wisconsin,54220,402 N 8th St,N,4975,1,01/01/1934,,4417530,3580912,44.095870696053,-87.658130660494,www.bankfirst.com
5306,The Stephenson National Bank and Trust,Marinette,Wisconsin,54143,1818 Hall Ave,N,4137,1,01/01/1934,,689520,594550,45.0998796135303,-87.6316220401111,http://www.snbt.com
5317,The Peshtigo National Bank,Peshtigo,Wisconsin,54157,250 French St,N,5658,1,01/01/1934,,299908,257293,45.0548729882831,-87.7504460084021,www.pnbwi.com
5335,WOODTRUST BANK,Wisconsin Rapids,Wisconsin,54494,181 2nd St S,SM,0,1,01/01/1934,,724379,579112,44.3909490175503,-89.8246030182692,www.woodtrust.com
5336,Pillar Bank,Baldwin,Wisconsin,54002,990 Main Street,SM,0,1,01/01/1934,,267407,186931,44.9670710018682,-92.3746419941888,www.pillar.bank
5337,The First National Bank of Bangor,Bangor,Wisconsin,54614,1798 Commercial St,N,13202,1,01/01/1934,,364023,223124,43.8926489809028,-90.9941990352209,fnbbangor.net
5357,First National Community Bank,New Richmond,Wisconsin,54017,109 E 2nd St,N,11412,1,01/01/1934,,328993,296489,45.1219500066349,-92.5372270273684,www.fnc.bank
5364,The First National Bank of River Falls,River Falls,Wisconsin,54022,104 E Locust St,N,7087,1,01/01/1934,,319138,282739,44.856016987402,-92.6268610044508,http://www.fnbrf.com
5369,West Plains Bank,Ainsworth,Nebraska,69210,200 N Main St,SM,0,1,01/01/1934,,128089,99722,42.5470609928235,-99.8621209989591,www.westplainsbk.com
5377,Farmers and Merchants Bank of Ashland,Ashland,Nebraska,68003,1501 Silver St,SM,0,1,01/01/1934,,144111,120972,41.0388600179175,-96.3703049609299,www.fmnb.com
5384,First Community Bank,Beemer,Nebraska,68716,201 Main St,SM,0,1,01/01/1934,,288021,260176,41.928998311949,-96.81213653498,www.firstbeemer.com
5394,Waypoint Bank,Cozad,Nebraska,69130,747 Meridian Ave,NM,0,1,01/01/1934,,384729,294111,40.8593540177026,-99.9862829688873,www.waypointbank.com
5396,City Bank & Trust Co.,Lincoln,Nebraska,68516,2929 Pine Lake Rd,NM,0,1,01/01/1934,,323741,273471,40.7402770131548,-96.6776059831854,www.citybankandtrust.com
54,The Exchange Bank of Alabama,Altoona,Alabama,35952,7170 6th Ave,NM,0,1,01/01/1934,,387699,335002,34.0254848020175,-86.3258907030408,www.exba.com
5401,F&M Bank,Falls City,Nebraska,68355,1701 Stone St,NM,0,1,01/01/1934,,127466,107467,40.0618940079873,-95.6032690385372,www.fmbankfc.bank
5405,First Bank and Trust of Fullerton,Fullerton,Nebraska,68638,230 Broadway St,SM,0,1,01/01/1934,,110978,77646,41.3635500107722,-97.9691300252309,http://www.fbtfullerton.com
5408,Genoa Community Bank,Genoa,Nebraska,68640,502 Willard Ave,NM,0,1,01/01/1934,,67934,58424,41.448857291345,-97.730907703625,www.genoacb.com
5410,The First National Bank of Gordon,Gordon,Nebraska,69343,134 N Main St,N,8521,1,01/01/1934,,370758,321637,42.8045670142419,-102.203639010994,https://www.fnbgordon.com
5415,Security First Bank,Lincoln,Nebraska,68516,5505 Red Rock Ln,NM,0,1,01/01/1934,,2038560,1729606,40.7380359856123,-96.6450599751645,http://www.security1stbank.com
5422,The First National Bank of Johnson,Johnson,Nebraska,68378,125 Main St,N,8161,1,01/01/1934,,91438,74403,40.4105020130102,-95.998321965336,www.fnbjohnson.com
5424,Security Bank,Laurel,Nebraska,68745,202 E 2nd St,SM,0,1,01/01/1934,,311890,272772,42.4299529811507,-97.0892949761307,WWW.MYSECURITY.BANK
5425,Legends West Bank,Lewellen,Nebraska,69147,302 Main St,NM,0,1,01/01/1934,,124997,109998,41.331022987762,-102.143885009989,www.legendswest.bank
5432,First Northeast Bank of Nebraska,Lyons,Nebraska,68038,440 Main St,SM,0,1,01/01/1934,,489516,371354,41.9376231527566,-96.4739746928553,http://www.fnb-ne.com
5434,MNB BANK,Mccook,Nebraska,69001,220 Norris Ave,SM,0,1,01/01/1934,,591902,485060,40.1992659830485,-100.626305984625,www.mnb.bank
5438,First Bank and Trust Company,Minden,Nebraska,68959,315 E 4th St,SM,0,1,01/01/1934,,93921,66959,40.4982739922117,-98.9486730093829,www.firstofminden.com
5439,Minden Exchange Bank & Trust Company,Minden,Nebraska,68959,448 N Minden Ave,NM,0,1,01/01/1934,,197937,138688,40.4989776675774,-98.947714417681,www.mindenexchange.com
5442,Platte Valley Bank,Torrington,Wyoming,82240,2201 Main St,SM,0,1,01/01/1934,,774885,668206,42.0663319817122,-104.184112997811,www.pvbank.com
5452,First National Bank of Omaha,Omaha,Nebraska,68102,1601 Capitol Avenue,N,209,1,01/01/1934,,32340615,26119355,41.2606126906746,-95.9372162430781,www.fnbo.com
5460,First National Bank in Ord,Ord,Nebraska,68862,1411 M St,N,13557,1,01/01/1934,,156650,138320,41.6018439976507,-98.9272969769907,www.fnbord.com
5469,Citizens Bank & Trust Company,Saint Paul,Nebraska,68873,721 7th St,NM,0,1,01/01/1934,,249499,191288,41.2131520133527,-98.458391017494,www.bankwithcitizens.com
5472,Cattle Bank and Trust,Seward,Nebraska,68434,104 S 5th St,NM,0,1,01/01/1934,,423082,348945,40.9074440137052,-97.0975690042123,WWW.CATTLEBANK.COM
5473,JONES BANK,Seward,Nebraska,68434,203 S 6th St,SM,0,1,01/01/1934,,423185,355383,40.9066569949066,-97.099482005974,www.jonesbank.com
5478,Stanton State Bank,Stanton,Nebraska,68779,924 Ivy St,SM,0,1,01/01/1934,,61063,55087,41.9506569821158,-97.2235190017258,www.stantonstatebank.com
5486,FirstBank of Nebraska,Wahoo,Nebraska,68066,201 E 5th St,SM,0,1,01/01/1934,,473544,354318,41.2097249884204,-96.618359003504,www.firstbankne.com
5490,State Nebraska Bank & Trust,Wayne,Nebraska,68787,122 Main St,NM,0,1,01/01/1934,,254864,205043,42.2300880086748,-97.0181890283796,www.statenebank.com
5495,Citizens State Bank,Wisner,Nebraska,68791,921 Avenue E,SM,0,1,01/01/1934,,610247,553291,41.9868600144921,-96.9141899779971,www.citstatebank.com
5496,Cornerstone Bank,York,Nebraska,68467,529 N Lincoln Ave,SM,0,1,01/01/1934,,2774024,2388347,40.866737300934,-97.593337454644,www.cornerstoneconnect.com
5510,Frost  Bank,San Antonio,Texas,78205,111 W Houston St,SM,0,1,01/01/1934,,52598588,42943439,29.4268790164156,-98.4956639998107,www.frostbank.com
55130,"Servbank, National Association",Oswego,Illinois,60543,3201 Orchard Rd,N,25346,1,09/01/2001,,1075270,672915,41.688156016957,-88.381092021419,www.servbank.com
5518,The City National Bank of San Saba,San Saba,Texas,76877,209 E Brown St,N,10806,1,01/01/1934,,80031,70309,31.1970300139845,-98.7197799974679,www.cnbss.com
5531,The First National Bank of Sonora,Sonora,Texas,76950,102 E Main St,N,5466,1,01/01/1934,,687669,627605,30.5708160160905,-100.645886026624,www.sonorabank.com
5536,The First National Bank of Stanton,Stanton,Texas,79782,119 North St. Peter,N,8094,1,01/01/1934,,422466,356323,32.1297990028419,-101.790127037927,www.fnbstanton.com
5538,The First National Bank of Sterling City,Sterling City,Texas,76951,602 4th St,N,9813,1,01/01/1934,,241353,221203,31.8367680031046,-100.987307010678,www.thefnbsc.com
5544,The City National Bank of Sulphur Springs,Sulphur Springs,Texas,75482,201 Connally St,N,3989,1,01/01/1934,,1349083,1209663,33.1385310008836,-95.6019560134047,www.bankatcnb.bank
5548,The City National Bank of Taylor,Taylor,Texas,76574,116 W 3rd St,N,5275,1,01/01/1934,,237767,207593,30.5698734710784,-97.4104569840294,www.cnbt.bank
5551,"Extraco Banks, National Association",Temple,Texas,76502,3615 S 31st St,N,13778,1,01/01/1934,,2524518,2033786,31.065104222421,-97.370396683631,www.extracobanks.com
5557,The First National Bank of Tom Bean,Tom Bean,Texas,75489,109 S Britton St,N,11019,1,01/01/1934,,150377,131974,33.520231153873,-96.4845412566991,www.fnbtb.com
5559,The First National Bank of Trinity,Trinity,Texas,75862,145 S Robb St,N,13706,1,01/01/1934,,92979,86321,30.9443899807261,-95.37436496251,www.fnbtrinity.com
5564,First National Bank of Bosque County,Valley Mills,Texas,76689,418 E Avenue C,N,13675,1,01/01/1934,,188293,165911,31.6586909916525,-97.4716589588074,
5568,Herring Bank,Amarillo,Texas,79109,2201 Civic Cir,NM,0,1,01/01/1934,,504489,440837,35.1906620036767,-101.864306964848,www.herringbank.com
5569,The Waggoner National Bank of Vernon,Vernon,Texas,76384,1818 Texas St,N,5203,1,01/01/1934,,338549,289935,34.1549189873761,-99.285249001945,www.wnbvernon.com
5574,Citizens National Bank of Texas,Waxahachie,Texas,75165,200 N Elm St,N,13516,1,01/01/1934,,2026072,1767480,32.3871000029087,-96.8480260003582,www.cnboftexas.com
5575,First National Bank and Trust Company of Weatherford,Weatherford,Texas,76086,220 Palo Pinto St,N,2477,1,01/01/1934,,975619,877657,32.7593010118042,-97.8000070237555,www.go2fbt.com
5589,Fannin Bank,Bonham,Texas,75418,230 E 3rd St,NM,0,1,01/01/1934,,150320,139415,33.5751960117254,-96.1777129658394,www.fanninbank.com
5590,The First National Bank of Winnsboro,Winnsboro,Texas,75494,315 N Main St,N,5674,1,01/01/1934,,158068,121012,32.958745003193,-95.2901900351468,www.fnbwinnsboro.com
5595,The Yoakum National Bank,Yoakum,Texas,77995,301 W Grand Ave,N,8694,1,01/01/1934,,374063,338476,29.290159488698,-97.151995132282,www.ynbtx.com
5598,Troy Bank & Trust Company,Troy,Alabama,36081,1000 Highway 231 S,NM,0,1,01/01/1934,,1608780,1407776,31.7851229905082,-85.9604940218667,http://www.troybankandtrust.com
5602,Union State Bank,Pell City,Alabama,35125,15 20th St N,NM,0,1,01/01/1934,,212154,201969,33.5868063303874,-86.2849308054891,www.unionstate.net
5605,Bank of Brewton,Brewton,Alabama,36426,103 Belleville Ave,NM,0,1,01/01/1934,,48082,39126,31.1045940085801,-87.0722180265338,www.bankofbrewton.com
5615,Chambers Bank,Danville,Arkansas,72833,901 Main St,SM,0,1,01/01/1934,,1453244,1222284,35.0528967418577,-93.3932553956275,http://www.chambers.bank
5619,COMMUNITY STATE BANK,Bradley,Arkansas,71826,208 W 4th St,NM,0,1,01/01/1934,,78797,69596,33.0983062894541,-93.6570989962933,www.csbarkansas.com
5623,Smackover State Bank,Smackover,Arkansas,71762,708 Broadway St,NM,0,1,01/01/1934,,256955,205856,33.3642438768243,-92.7257136501026,http://www.smackoverbank.com
5624,Bodcaw Bank,Stamps,Arkansas,71860,307 Thomas St,NM,0,1,01/01/1934,,246255,218518,33.3617612828322,-93.4977339550377,www.bodcaw.bank
5632,Logan County Bank,Scranton,Arkansas,72863,524 Main St,NM,0,1,01/01/1934,,119137,99959,35.3611238884559,-93.5364543243947,logancountybank.net
5633,First Security Bank,Searcy,Arkansas,72143,314 N Spring St,SM,0,1,01/01/1934,,8460369,6721114,35.2506539669124,-91.7373477908491,www.fsbank.com
5634,Connect Bank,Star City,Arkansas,71667,116 N Lincoln Ave,SM,0,1,01/01/1934,,122834,106326,33.943883190207,-91.843683334039,www.connectbank.us
5635,CS Bank,Eureka Springs,Arkansas,72632,70 S Main St,SM,0,1,01/01/1934,,610353,472934,36.40012327414,-93.739953690087,www.cs.bank
5673,Citizens Bank and Trust,Frostproof,Florida,33843,2 E Wall St,NM,0,1,01/01/1934,,1454191,1376937,27.745763989047,-81.5303169663671,http://www.citizens-bank.com
5676,Brannen Bank,Inverness,Florida,34450,320 S Highway 41,NM,0,1,01/01/1934,,970767,932805,28.8310329890023,-82.324842010776,www.brannenbanks.com
5685,Southeastern Bank,Darien,Georgia,31305,1010 North Way,NM,0,1,01/01/1934,,603966,528019,31.3769499963973,-81.4329849655894,www.southeasternbank.com
5686,The Bank of Edison,Edison,Georgia,39846,476 Turner St,NM,0,1,01/01/1934,,88361,82268,31.5577479831678,-84.7379330102065,www.bankofedison.com
5694,PrimeSouth Bank,Blackshear,Georgia,31516,3473 Us Highway 84,NM,0,1,06/02/1934,,1470491,1253197,31.303708004441,-82.2446850325189,http://https://www.primesouth.com
5699,Bank of Wrightsville,Wrightsville,Georgia,31096,156 N Bradford St,NM,0,1,01/01/1934,,98112,89261,32.7300270528168,-82.7184561801785,WWW.BANKOFWRIGHTSVILLE.COM
57022,The Bank of Clovis,Clovis,New Mexico,88101,300 N Main St,NM,0,1,10/16/2000,,422674,352843,34.400988991559,-103.20575596914,www.bankofclovis.Bank
57025,American Heritage Bank,Clovis,New Mexico,88101,3300 N Prince St,NM,0,1,12/05/2000,,138206,122215,34.4322440188528,-103.197134008257,www.ahbnm.com
57031,Champion Bank,Parker,Colorado,80134,16790 Centre Ct,NM,0,1,06/17/2002,,46761,29835,39.5362770136149,-104.794947041569,http://www.thechampionbank.com
57033,Willamette Valley Bank,Salem,Oregon,97301,101 High St Ne,NM,0,1,10/31/2000,,458831,337667,44.939844191512,-123.037328237219,HTTPS://WWW.WVBK.COM
57038,Nicolet National Bank,Green Bay,Wisconsin,54301,111 North Washington Street,N,24107,1,10/31/2000,,9015325,7765440,44.515260017717,-88.016118979089,www.nicoletbank.com
5704,Bank of Newington,Newington,Georgia,30446,224 Walton St,NM,0,1,01/01/1934,,308613,268550,32.5903175527601,-81.5015914351587,http://https://www.bankofnewington.com
57044,"California Bank of Commerce, National Association",San Diego,California,92130,12265 El Camino Real,N,24100,1,12/18/2001,,4098937,3481406,32.940441986053,-117.239129029791,www.californiabankofcommerce.com
57056,Celtic Bank,Salt Lake City,Utah,84111,268 S State St,NM,0,1,03/01/2001,,4546280,3284772,40.7633169790559,-111.88868203754,http://www.celticbank.com
57058,PEOPLES BANK,Sheridan,Arkansas,72150,1120 S Rock St,SM,0,1,09/13/2000,,287687,248292,34.2924979535362,-92.3984090482809,http://www.peoplesbankar.com
57061,Cornerstone National Bank & Trust Company,Palatine,Illinois,60067,1 W Northwest Hwy,N,24114,1,10/16/2000,,1018932,904560,42.1208700081896,-88.0442100055722,www.cnbtc.bank
57069,Story Bank DBA Story Financial Partners,Jackson,Mississippi,39211,4450 Old Canton Rd,NM,0,1,10/12/2000,,910535,787607,32.352274075315,-90.150443636882,www.firstcommercialbk.com
57071,Georgia Banking Company,Atlanta,Georgia,30309,1776 Peachtree St Nw,NM,0,1,11/01/2001,,2723145,2187556,33.802915389558,-84.393567966481,www.georgiabanking.com
57073,Community Bank of Santa Maria,Santa Maria,California,93455,2739 Santa Maria Way,NM,0,1,03/01/2001,,413786,368927,34.9097910080616,-120.435045026445,www.yourcbsm.com
57074,bankcda,Coeur D Alene,Idaho,83814,912 Northwest Blvd,NM,0,1,05/17/2001,,237422,204249,47.6813579805574,-116.792263033237,www.bankcda.bank
57082,"Northbrook Bank and Trust Company, National Association",Northbrook,Illinois,60062,1100 Waukegan Rd,N,25199,1,11/22/2000,,5678884,4754040,42.1326719793178,-87.8211460205825,www.northbrookbank.com
57083,Emigrant Bank,Miami,Florida,33131,201 S Biscayne Blvd,NM,0,1,09/14/2001,,5800556,4323535,25.771894019922,-80.186868961987,www.emigrant.com
5709,The Farmers Bank,Greensboro,Georgia,30642,202a S Main St,NM,0,1,01/01/1934,,154814,140536,33.5745210170627,-83.1824719734408,www.farmbk.com
57092,Traditions First Bank,Erin,Tennessee,37061,5745 E Main St,NM,0,1,11/30/2000,,328087,290628,36.3199279905855,-87.6773869933921,http://www.traditionsfirst.com
57093,Northwestern Mutual Wealth Management,Milwaukee,Wisconsin,53202,720 E Wisconsin Ave,SB,716662,1,04/06/2001,,587491,50500,43.0394610078258,-87.9022179673902,www.northwesternmutual.com
57095,Dogwood State Bank,Raleigh,North Carolina,27609,5401 Six Forks Rd,NM,0,1,09/04/2001,,2359137,1961311,35.855179496973,-78.64252945345,www.dogwoodstatebank.com
57097,Northstar Bank,Bad Axe,Michigan,48413,833 S Van Dyke Rd,SM,0,1,02/01/2001,,1116598,936913,43.8012110087095,-83.0178030314938,WWW.NORTHSTARATHOME.COM
57101,Mission Valley Bank,Sun Valley,California,91352,9116 Sunland Blvd,NM,0,1,07/12/2001,,714610,564465,34.2356230105439,-118.367059025153,www.missionvalleybank.com
57103,"Schaumburg Bank & Trust Company, National Association",Schaumburg,Illinois,60173,1180 E Higgins Rd,N,24150,1,01/22/2001,,2382444,2054268,42.0407030135583,-88.0507059805331,www.bankschaumburg.com
57109,Everence Trust Company,Goshen,Indiana,46528,1110 N Main St,SB,716425,1,06/01/2001,,14029,500,41.6027086009896,-85.8320911468982,www.everence.com
57123,"First Century Bank, National Association",Commerce,Georgia,30529,1731 N Elm St,N,24169,1,03/25/2002,,739653,608408,34.2032800122179,-83.4578129665264,www.myfirstcenturybank.com
57124,First Community Bank of Central Alabama,Wetumpka,Alabama,36092,715 Wilson St,NM,0,1,08/28/2001,,672575,622029,32.5284059823157,-86.2048689956799,http://www.fcbca.com
57127,Guardian Bank,Valdosta,Georgia,31602,701 Wildwood Plantation Dr,NM,0,1,05/01/2001,,576762,511349,30.8791390018906,-83.3031940103058,https://www.guardian.bank
57129,Community Federal Savings Bank,Woodhaven,New York,11421,8916 Jamaica Ave,SB,717528,1,07/16/2001,,857056,751685,40.692686788129,-73.8549511478538,www.cfsb.com
57134,"Leader Bank, National Association",Arlington,Massachusetts,02474,141 Massachusetts Ave,N,24131,1,05/08/2002,,5081603,4160451,42.4044126516229,-71.1401755880286,www.leaderbank.com/
57137,Mission Bank,Kingman,Arizona,86401,2439 Hualapai Mountain Rd,NM,0,1,04/30/2001,,192276,179035,35.1918270043991,-114.020750035541,http://missionbankaz.com
57141,Community Bank of Missouri,Richmond,Missouri,64085,904 Walton Way,NM,0,1,05/07/2001,,88790,75741,39.2648409815807,-93.962516018172,https://www.communitybankmissouri.com
5716,Farmers and Merchants Bank,Lakeland,Georgia,31635,4 N Carter St,NM,0,1,01/01/1934,,754493,685400,31.0411623402309,-83.0749969948667,www.fmb.net
57160,National Advisors Trust Company,Leawood,Kansas,66211,11141 Overbrook Rd,N,25145,1,10/01/2001,,17815,500,38.928776117474,-94.608759411894,www.NationalAdvisors.com
57176,Commerce West Bank,Irvine,California,92614,2445 Mccabe Way,SM,0,1,09/24/2001,,1125498,977667,33.679763983786,-117.847749999653,www.cwbk.com
57184,The Freedom Bank of Virginia,Fairfax,Virginia,22030,10555 Main St,SM,0,1,07/23/2001,,1029981,855322,38.847182983927,-77.3105779836469,freedom.bank
57192,Gogebic Range Bank,Ironwood,Michigan,49938,155 E Cloverland Dr,NM,0,1,05/20/2002,,149584,136736,46.4627539815673,-90.1701520058187,gogebicrangebank.com
57197,BNC National Bank,Glendale,Arizona,85308,20175 N 67th Ave,N,24224,1,07/09/2001,,1002111,884908,33.6658499826053,-112.202408040037,www.bncbank.com
57203,Barclays Bank Delaware,Wilmington,Delaware,19801,125 S West St,NM,0,1,05/23/2001,,46823000,37033000,39.738586987247,-75.5573740208323,www.barclaysus.com/deposits
5722,Philo Exchange Bank,Philo,Illinois,61864,102 W Washington St,NM,0,1,01/01/1934,,140098,111347,40.0071740103919,-88.1581830178193,www.philobank.com
57228,Embassy Bank for the Lehigh Valley,Bethlehem,Pennsylvania,18017,100 Gateway Dr,NM,0,1,11/06/2001,,1778447,1621125,40.6660459985333,-75.3842370097452,www.embassybank.com
57230,Douglas National Bank,Douglas,Georgia,31533,211 Ward St E,N,24249,1,11/19/2001,,309678,278759,31.5091950127432,-82.848877004743,http://www.dnbdouglas.com
57244,Cedar Rapids Bank and Trust Company,Cedar Rapids,Iowa,52401,500 1st Ave Ne,SM,0,1,09/14/2001,,2768577,1890784,41.9809729428873,-91.6653465720198,www.CRBT.bank
57250,Cornerstone Bank,Overland Park,Kansas,66221,9120 W 135th St,NM,0,1,10/26/2001,,486125,328978,38.8842729892974,-94.6927490153782,WWW.CORNERSTONEBK.COM
57265,Citizens Community Federal National Association,Altoona,Wisconsin,54720,219 Fairfax St,N,25088,1,12/10/2001,,1724798,1485644,44.8068129945578,-91.4676510037238,www.ccf.us
57269,"Signature Bank, National Association",Toledo,Ohio,43623,4607 W Sylvania Ave,N,24264,1,04/02/2002,,1313888,1156451,41.6907860067165,-83.6529799660915,www.signaturebankna.com
57273,First Commerce Bank,Marysville,Kansas,66508,902 Broadway,NM,0,1,08/21/2002,,139739,120195,39.8419630107665,-96.6466399639131,www.bankfirstcommerce.com
57280,FlatIrons Bank,Boulder,Colorado,80302,1095 Canyon Blvd,SM,0,1,12/22/2001,,354298,323441,40.0158059876486,-105.281230027453,www.flatirons.bank
57295,AMG National Trust Bank,Boulder,Colorado,80302,1155 Canyon Blvd,N,24182,1,02/01/2008,,732643,612953,40.0160859851242,-105.28005899176,www.amgnational.com
57298,1st Bank Yuma,Yuma,Arizona,85364,2799 S 4th Ave,NM,0,1,09/04/2001,,553397,485405,32.676958997118,-114.623950009525,www.1stbankyuma.com
5730,State Bank of St. Jacob,Saint Jacob,Illinois,62281,102 W 4th St,NM,0,1,01/01/1934,,87822,74757,38.7174879939842,-89.7687109791528,http://www.statebankofstjacob.com
57301,"United Community Bank of West Kentucky, Inc.",Morganfield,Kentucky,42437,500 N Morgan St,NM,0,1,12/10/2001,,511664,445456,37.6887509914528,-87.9114570039844,www.ucbwest.com
57311,Stifel Bank and Trust,Saint Louis,Missouri,63102,501 N Broadway,SM,0,1,04/16/2002,,19672298,17879107,38.629716014783,-90.188911962411,www.stifelbank.com
57312,Town & Country Bank,Las Vegas,Nevada,89147,8620 W Tropicana Ave,NM,0,1,04/15/2002,,212647,180501,36.100424093241,-115.279754137285,www.tcbanknv.bank
57335,Farmers Bank,Ault,Colorado,80610,119 1st St,SM,0,1,12/28/2001,,311461,289939,40.5826839900495,-104.73359796439,www.farmersbank-weld.com
57336,Drake Bank,Saint Paul,Minnesota,55107,60 Plato Blvd E,NM,0,1,05/01/2002,,271985,231805,44.9374079913541,-93.084309991954,www.drake-bank.com
57348,SouthEast Bank,Farragut,Tennessee,37934,12700 Kingston Pike,NM,0,1,04/29/2002,,3437870,3107220,35.8673579831921,-84.2082870026158,www.southeastbank.com
57358,Stifel Bank,Saint Louis,Missouri,63102,501 N Broadway,SM,0,1,05/16/2002,,11960063,11126052,38.629716014783,-90.188911962411,www.stifelbankstl.com
57359,American Eagle Bank,South Elgin,Illinois,60177,556 Randall Rd,NM,0,1,10/17/2002,,487853,378044,41.9736560024198,-88.3415990082275,www.americaneaglebank.com
57363,Cheyenne State Bank,Cheyenne,Wyoming,82001,101 W 19th St,NM,0,1,08/08/2002,,30316,24043,41.1355199996082,-104.816060971849,http://www.cheyennestatebank.com
57368,Bankwell Bank,New Canaan,Connecticut,06840,156 Cherry St,NM,0,1,04/22/2002,,3237415,2771409,41.1484189942239,-73.4907299622384,www.mybankwell.com
57369,U. S. Century Bank,Doral,Florida,33172,2301 Nw 87th Ave,NM,0,1,10/28/2002,,2765766,2491359,25.7953184284588,-80.3368412894272,www.uscentury.com
57373,Oregon Coast Bank,Newport,Oregon,97365,909 Se Bay Blvd,NM,0,1,07/08/2002,,447983,383389,44.6317680108509,-124.039878958855,www.oregoncoastbank.com
57379,Independence Bank,East Greenwich,Rhode Island,02818,1370 S County Trl,NM,0,1,03/25/2003,,14752,0,41.6593369802737,-71.4969659650219,www.independence-bank.com
57391,United Bank & Trust Co.,Marshalltown,Iowa,50158,2101 S Center St,NM,0,1,06/21/2002,,119893,105666,42.0206920160077,-92.9131149840137,www.bankubt.com
57396,Bank of Lincoln County,Fayetteville,Tennessee,37334,307 College St E,NM,0,1,07/22/2002,,223646,193575,35.1516740001513,-86.5673670296405,http://www.bolconline.com
57408,"Optum Bank, Inc.",Draper,Utah,84020,12921 S Vista Station Blvd,NM,0,1,07/21/2003,,20102000,15800000,40.5164850179648,-111.908511022063,www.optumbank.com
57414,Worthington Bank,Arlington,Texas,76010,200 W Main St,SM,0,1,11/21/2002,,610072,550622,32.736401987605,-97.1086099823511,www.worthington.bank
57415,"Forcht Bank, National Association",Lexington,Kentucky,40509,2404 Sir Barton Way,N,24349,1,10/01/2002,,1556029,1402775,38.0288999797911,-84.4202550241818,www.forchtbank.com
57416,Patriot Bank,Millington,Tennessee,38053,8376 Us Highway 51 N,SM,0,1,10/09/2002,,424569,370186,35.3549999861768,-89.8955350415295,www.patriot-bank.com
57417,Commercial Bank of California,Irvine,California,92612,19752 Macarthur Blvd,NM,0,1,05/15/2003,,3846280,3224198,33.657399012548,-117.861903010803,http://www.cbcal.com
57420,Highlands Community Bank,Covington,Virginia,24426,307 Thacker Ave,SM,0,1,09/16/2002,,189282,168041,37.7700539854216,-79.9905880074904,www.hc.bank
57425,Sanibel Captiva Community Bank,Sanibel,Florida,33957,2406 Periwinkle Way,NM,0,1,01/21/2003,,1044031,850855,26.4365923108703,-82.0779349478325,http://www.sancapbank.com
57429,Commerce Bank & Trust,Winter Park,Florida,32789,1201 S Orlando Ave,SM,0,1,02/03/2003,,175952,149454,28.586283008841,-81.3655910274785,www.cbt-fl.com
5744,"State Bank of the Lakes, National Association",Antioch,Illinois,60002,440 Lake St,N,25200,1,01/01/1934,,2391006,2023365,42.4768768448741,-88.0989830606147,www.sbotl.com
57444,American Continental Bank,City Of Industry,California,91748,17700 Castleton St,NM,0,1,10/06/2003,,373519,308643,33.9921389911287,-117.916732978968,http://www.americancontinentalbank.com
57449,Medallion Bank,Salt Lake City,Utah,84121,1100 E 6600 S,NM,0,1,12/22/2003,,2579981,2061361,40.6312468511198,-111.861202470894,www.medallionbank.com
